uuid,filename,SessionDuration_seconds,NumFlows,MaxBandwidth_Mbps,MeanBandwidth_Mbps,MinBandwidth_Mbps,StdBandwidth_Mbps,MaxPacingRate_Mbps,MeanPacingRate_Mbps,MinRTT_ms,MaxRTT_ms,MeanRTT_ms,StdRTT_ms,MaxCwnd_packets,MeanCwnd_packets,MaxRcvWindow_bytes,MeanRcvWindow_bytes,TotalBytesAcked_bytes,TotalBytesSent_bytes,TotalBytesReceived_bytes,TotalRetransmissions_count,LossRate_percent,MaxDeliveryRate_Mbps,MeanDeliveryRate_Mbps,TotalBusyTime_microseconds,MaxThroughput_Mbps,MeanThroughput_Mbps,MinThroughput_Mbps,StdThroughput_Mbps
ndt-virtual-rgrwr_1701649381_00000000008A5BA9,01_ndt7-download-20240101T052950.863183833Z.ndt-virtual-rgrwr_1701649381_00000000008A5BA9.json,11.881928,16,1.090083,0.6905030625,0.39413,0.2547928157649536,1.126365,0.7501650000000001,28.12,228.5,107.88568749999999,26.16825,136,83.4375,14200,14200.0,32307728,33779934,30540,5,1.279765673905698,0.716798,0.4620830625,74800000,4.07686036958193,2.971972538707643,0.9031746133319681,0.9026265314285111
ndt-virtual-rgrwr_1701649381_00000000008A90D0,01_ndt7-download-20240101T052951.125445362Z.ndt-virtual-rgrwr_1701649381_00000000008A90D0.json,15.000093,14,2.702197,1.8000082142857141,0.072665,0.995068940264742,7.72248,2.813884785714286,99.579,476.775,293.1916428571429,10.853571428571428,620,373.64285714285717,14000,14000.0,62257236,69700604,27323,5,0.28413527090812585,2.088244,1.1145803571428572,50968000,11.482832029544348,7.407956993771608,0.6353308133541276,4.051992985999153
ndt-virtual-rgrwr_1701649381_00000000008A3C92,01_ndt7-download-20240101T052951.358616471Z.ndt-virtual-rgrwr_1701649381_00000000008A3C92.json,10.070565,32,14.914772,11.860334406249999,7.916236,1.7553246941718832,23.394277,12.2330169375,4.757,85.896,39.000625,1.48184375,348,234.03125,14200,14200.0,1006386880,1021249728,76002,0,0.5768493090849567,12.374395,6.6197695,162036000,56.89476842354976,49.52552088502031,28.915979602535387,3.969909300134834
ndt-virtual-rgrwr_1701649381_00000000008A5BA8,01_ndt7-download-20240101T052952.175107218Z.ndt-virtual-rgrwr_1701649381_00000000008A5BA8.json,15.000036,13,0.852479,0.5092503076923077,0.300297,0.23024645624580517,7.993074,1.0540901538461538,4.89,263.043,124.30623076923078,23.662384615384614,32,25.846153846153847,14200,14200.0,13089668,13527028,26797,0,0.0,0.852545,0.2707746923076923,57604000,2.760452640760961,1.9369818217229675,1.540755563893579,0.3494785320657952
ndt-virtual-rgrwr_1701649381_00000000008A90D5,01_ndt7-download-20240101T052952.237161180Z.ndt-virtual-rgrwr_1701649381_00000000008A90D5.json,10.810207,17,20.648721,4.715328352941178,0.0,4.623724209056055,32.672827,6.167941,38.891,89.343,53.02,3.4340588235294116,1027,273.1764705882353,14000,14000.0,200798116,275131590,33967,815,24.537705030527395,11.432716,2.9095891764705883,80636000,23.581052275623026,17.93072330132877,0.3427063951710824,7.073049310585535
ndt-virtual-rgrwr_1701649381_00000000008A5BAC,01_ndt7-download-20240101T052952.830791952Z.ndt-virtual-rgrwr_1701649381_00000000008A5BAC.json,9.809623,34,48.58247,34.07167432352941,0.0,13.39781707005424,131.710566,38.63300908823529,38.925,110.585,63.284735294117645,4.889558823529411,4516,3276.705882352941,14000,14000.0,3862710072,3927243036,88699,0,0.04217635590200331,40.408792,24.915895029411764,159500000,211.89909799124408,159.83330933762832,0.1248059855931866,66.73647430179807
ndt-virtual-rgrwr_1701649381_00000000008A90DA,01_ndt7-download-20240101T052953.056484126Z.ndt-virtual-rgrwr_1701649381_00000000008A90DA.json,7.614196,37,49.107673,42.59011402702703,34.977339,3.8061796061272433,119.857594,43.43375372972973,14.783,77.99,47.2781891891892,4.673945945945947,2380,1783.6216216216217,14000,14000.0,4628511157,4691353646,135941,0,0.0,45.072032,35.03443310810811,137544000,287.62349064195706,260.0422142407147,120.27368333999532,28.078239393835123
ndt-virtual-rgrwr_1701649381_00000000008A5BAE,01_ndt7-download-20240101T052954.406175763Z.ndt-virtual-rgrwr_1701649381_00000000008A5BAE.json,9.354741,36,55.046647,33.13833166666667,2.472556,8.384290207521053,157.315146,38.59267744444444,20.447,91.893,62.807583333333326,3.9535555555555564,2783,1564.3055555555557,14000,14000.0,4082670836,4142499656,89302,0,0.0,53.529594,26.12178347222222,154704000,215.6558253257401,200.0552098315783,8.93507221988501,38.55906376686731
ndt-virtual-rgrwr_1701649381_00000000008A3C96,01_ndt7-download-20240101T052954.442305578Z.ndt-virtual-rgrwr_1701649381_00000000008A3C96.json,6.943407,13,0.444656,0.3586963076923077,0.145864,0.08594136874403174,0.837886,0.45277615384615394,55.106,333.262,142.39130769230766,24.273153846153846,80,64.3076923076923,14000,14000.0,10342306,10973426,25467,0,0.0,0.435805,0.3020211538461538,43816000,2.2762417036268126,1.7390564627336464,0.9593620336294948,0.3672282123791518
ndt-virtual-rgrwr_1701649381_00000000008A90D4,01_ndt7-download-20240101T052954.739992149Z.ndt-virtual-rgrwr_1701649381_00000000008A90D4.json,12.5441,6,0.465089,0.31530649999999993,0.070334,0.15144586663309761,1.439454,0.47532299999999994,25.535,57.131,34.06466666666667,6.736833333333333,20,11.333333333333334,14200,14200.0,1853988,3315168,10986,21,40.820254056506336,0.381515,0.20580050000000003,14616000,1.6889683804063937,1.2746412605341584,0.7893554758842753,0.2674858746842235
ndt-virtual-rgrwr_1701649381_00000000008A2D0E,01_ndt7-download-20240101T052955.079697275Z.ndt-virtual-rgrwr_1701649381_00000000008A2D0E.json,4.960152,7,0.579482,0.3927057142857143,0.0,0.23326633544311795,1.656074,0.8859472857142857,90.914,328.546,164.30485714285714,17.131,119,78.28571428571429,14000,14000.0,2775426,3272062,12588,0,0.33740191964577687,0.537386,0.3300835714285714,8980000,3.2661185058763795,1.8987550453042703,0.5195378209193944,0.9718905881976079
ndt-virtual-rgrwr_1701649381_00000000008A732D,01_ndt7-download-20240101T052956.113668004Z.ndt-virtual-rgrwr_1701649381_00000000008A732D.json,10.395084,26,6.808616,5.042097615384615,0.0,1.6227477699627753,9.107701,5.0701431153846155,46.352,214.602,72.72480769230768,3.667307692307692,856,512.5,14200,14200.0,549791712,579042692,68458,285,2.9232690842767775,6.317778,4.303924346153846,128044000,37.025622557701375,30.08564845885847,1.4179806570579159,9.889440182531281
ndt-virtual-rgrwr_1701649381_00000000008A823D,01_ndt7-download-20240101T052956.443442291Z.ndt-virtual-rgrwr_1701649381_00000000008A823D.json,8.325788,31,38.940271,17.464158064516127,15.108666,4.050745669046531,47.581108,18.68561958064516,12.699,17.101,15.674387096774192,0.5383548387096774,781,396.2258064516129,14200,14200.0,1795683006,2081191046,73909,647,12.738298125466757,16.832057,14.590955870967742,121700000,119.5227116869547,115.80724864169717,47.22494770868987,12.677322339494685
ndt-virtual-rgrwr_1701649381_00000000008A7334,01_ndt7-download-20240101T052957.276992990Z.ndt-virtual-rgrwr_1701649381_00000000008A7334.json,1.424549,3,0.31964,0.21309333333333333,0.0,0.15067974102564535,0.913484,0.8035256666666667,49.77,271.513,141.28,16.544333333333334,44,32.333333333333336,14000,14000.0,263694,401370,5209,1,0.6119042280190348,0.270812,0.17519133333333334,1508000,1.8108708001710092,1.6045566696032025,1.4784007533252246,0.14708974018380783
ndt-virtual-rgrwr_1701649381_00000000008A5BB7,01_ndt7-download-20240101T052957.680227752Z.ndt-virtual-rgrwr_1701649381_00000000008A5BB7.json,8.035716,28,57.698693,51.75333617857143,1.83674,12.429032427056892,164.894302,147.90335417857145,40.427,174.854,84.20089285714285,5.712107142857143,5563,4862.928571428572,14000,14000.0,3693009516,3781010841,67912,1,0.00238454751365258,57.698765,51.56674439285716,120416000,271.3904361917829,221.69821222235487,6.181549070725759,62.28720507936985
ndt-virtual-rgrwr_1701649381_00000000008A4C11,01_ndt7-download-20240101T052958.843840617Z.ndt-virtual-rgrwr_1701649381_00000000008A4C11.json,10.003326,25,16.563045,9.14839976,5.738115,3.139534815333434,42.288538,10.5220212,13.517,29.202,16.62648,0.41952,511,198.36,14000,14000.0,767839738,850403090,52671,103,9.158066441174386,11.555891,6.4590528,125224000,57.44020281595709,50.499001968817154,48.46721270900398,2.803876615014619
ndt-virtual-rgrwr_1701649381_00000000008A5BB2,01_ndt7-download-20240101T052958.882252240Z.ndt-virtual-rgrwr_1701649381_00000000008A5BB2.json,10.051978,49,34.242485,28.924182000000002,27.081138,1.4728004411200826,36.678205,27.303637387755103,3.204,22.764,14.512897959183675,0.8915510204081631,488,336.1224489795918,14200,14200.0,6228558118,6248757286,136817,0,0.0,28.51414,24.299128714285715,246948000,202.14501123582383,201.86705486611874,200.1243747081643,0.3558591501350107
ndt-virtual-rgrwr_1701649381_00000000008A90D8,01_ndt7-download-20240101T052959.516153504Z.ndt-virtual-rgrwr_1701649381_00000000008A90D8.json,15.000069,2,0.260355,0.260355,0.260355,0.0,0.744056,0.744056,38.513,153.193,115.363,25.8715,28,24.0,14000,14000.0,118932,185556,3406,0,0.0,0.260394,0.240415,916000,1.5895687170072486,1.435192648982041,1.2808165809568335,0.15437606802520754
ndt-virtual-rgrwr_1701649381_00000000008A823B,01_ndt7-download-20240101T053000.094964949Z.ndt-virtual-rgrwr_1701649381_00000000008A823B.json,11.31287,18,4.407487,3.122783444444444,0.0,1.431304207065175,5.454265,3.3899380555555556,29.984,737.274,159.39155555555553,24.186333333333334,554,359.44444444444446,14000,14000.0,155188656,160826252,36805,0,0.0,4.292017,2.1542028333333336,84488000,17.221948883074354,12.494249236943979,1.4947042722837083,4.934286361654829
ndt-virtual-rgrwr_1701649381_00000000008A3C9B,01_ndt7-download-20240101T053000.174866121Z.ndt-virtual-rgrwr_1701649381_00000000008A3C9B.json,7.829734,33,58.656639,43.670537969696966,1.654333,14.454997984423414,107.664381,51.66119430303031,49.219,115.173,71.23581818181819,7.600666666666667,6112,4606.030303030303,14000,14000.0,3777175242,3855348435,86574,0,0.000400897616923177,57.088123,38.78993269696969,145316000,263.62163501236535,174.55744332290288,3.5040811680920947,76.17805862067918
ndt-virtual-rgrwr_1701649381_00000000008A5BB8,01_ndt7-download-20240101T053000.357046494Z.ndt-virtual-rgrwr_1701649381_00000000008A5BB8.json,8.947997,33,41.917526,38.67403509090909,31.270085,2.894651491529626,115.033042,41.94856842424242,14.822,200.442,54.621212121212125,5.434727272727272,2256,1849.3030303030303,14000,14000.0,4606773738,4689136037,77218,75,0.4348759737208707,41.247527,28.108653757575755,163748000,239.73646697774527,215.39066738894726,80.75598597749355,39.589324038139665
ndt-virtual-rgrwr_1701649381_00000000008A3C95,01_ndt7-download-20240101T053000.784992430Z.ndt-virtual-rgrwr_1701649381_00000000008A3C95.json,10.261612,14,2.131653,1.0920697857142858,0.034664,0.745450231255982,4.61873,1.693458928571429,15.291,343.4,232.1612857142857,11.827214285714282,576,245.92857142857142,14000,14000.0,46272716,61590208,27683,371,16.352157797551197,1.602149,0.9038310714285714,55868000,9.830096916504944,4.675194198317262,0.2178627766560969,3.810833077404019
ndt-virtual-rgrwr_1701649381_00000000008A732C,01_ndt7-download-20240101T053000.801987217Z.ndt-virtual-rgrwr_1701649381_00000000008A732C.json,15.000222,10,0.684814,0.33241139999999997,0.0,0.26721556152222875,1.838856,0.6947806999999999,95.381,6331.497,1187.7548999999997,1013.8627999999999,148,73.2,14200,14200.0,5995328,6899044,18752,9,1.7143244774203499,0.609275,0.2945877,45700000,2.4038838771528157,0.9317898119764589,0.10550176401907622,0.7157733401549186
ndt-virtual-rgrwr_1701649381_00000000008A5BB0,01_ndt7-download-20240101T053002.043906710Z.ndt-virtual-rgrwr_1701649381_00000000008A5BB0.json,10.816514,36,14.365624,12.971543722222222,2.992143,2.2009695657380637,17.265175,12.939662055555555,3.634,32.204,16.607999999999993,0.6848888888888891,246,165.83333333333334,14200,14200.0,1998160076,2041923056,87328,0,1.7832033333972992,13.011854,10.633017277777778,171024000,94.3164389785405,93.25070995510343,82.78469369530274,2.1311276266865136
ndt-virtual-rgrwr_1701649381_00000000008A3C9A,01_ndt7-download-20240101T053002.171981850Z.ndt-virtual-rgrwr_1701649381_00000000008A3C9A.json,10.590181,31,11.820938,8.080493161290324,7.450462,1.0738063417393078,13.622573,8.09906358064516,19.124,61.191,48.082032258064515,0.8061290322580646,434,273.3225806451613,14200,14200.0,1072829157,1118141285,72548,205,2.959574469160219,7.31443,6.784987451612903,169056000,53.5003668468818,47.719362915323416,23.399977649885457,7.609641184690289
ndt-virtual-rgrwr_1701649381_00000000008A3C9D,01_ndt7-download-20240101T053002.561948398Z.ndt-virtual-rgrwr_1701649381_00000000008A3C9D.json,8.83421,15,1.58981,1.1864354000000001,0.149163,0.46115614340637384,2.143592,1.398700533333333,57.415,407.687,149.5128,8.675733333333334,270,200.53333333333333,14000,14000.0,38952240,40878472,28118,0,0.0,1.575198,0.8035030666666666,51344000,7.410024581727363,5.169577947653865,0.7734006332838693,2.038583659063703
ndt-virtual-rgrwr_1701649381_00000000008A6B70,01_ndt7-download-20240101T053002.761103480Z.ndt-virtual-rgrwr_1701649381_00000000008A6B70.json,10.215047,34,45.875382,39.30408276470589,13.021326,11.228162768675208,131.105033,121.78238861764706,26.597,126.972,124.30520588235295,0.21647058823529414,2654,1635.1470588235295,14000,14000.0,1437997804,2795090885,81426,14176,45.48171062423253,35.978337,21.34254585294118,163404000,80.50947377087986,72.10621865166775,68.68625236969874,3.1045932046280464
ndt-virtual-rgrwr_1701649381_00000000008A3C99,01_ndt7-download-20240101T053003.212583498Z.ndt-virtual-rgrwr_1701649381_00000000008A3C99.json,10.330173,21,287.438529,191.71828161904762,36.530738,63.548004590997394,355.70518,236.11906442857145,2.314,13.581,4.8682380952380955,4.416285714285714,1236,915.3333333333334,14200,14200.0,396974136,397886968,38282,0,0.0012867976113256365,175.35151,93.721884,103176000,59.290264651721984,35.39752670177107,28.00975493013826,8.85796625700236
ndt-virtual-rgrwr_1701649381_00000000008A2D10,01_ndt7-download-20240101T053003.660866022Z.ndt-virtual-rgrwr_1701649381_00000000008A2D10.json,10.266246,30,6.993976,4.945327333333334,0.187586,2.2185682679734446,9.127418,5.4403069666666655,56.101,232.598,127.30483333333336,4.771933333333334,944,585.0666666666667,14200,14200.0,544950508,565843344,72796,49,0.23529480626001673,6.838656,3.9795238,145364000,36.11198048143576,22.776580896278105,1.4994787105383878,12.24841484808182
ndt-virtual-rgrwr_1701649381_00000000008A6B72,01_ndt7-download-20240101T053003.670635120Z.ndt-virtual-rgrwr_1701649381_00000000008A6B72.json,10.098012,31,13.882145,11.400277193548387,8.789349,1.7320688737935561,14.819424,11.270454903225806,3.514,14.994,8.415451612903226,0.644,152,108.19354838709677,14200,14200.0,1557593298,1732446806,71168,156,9.798882332898595,12.811106,9.79831529032258,162436000,80.07819435678476,75.02013699558218,63.0332382419025,3.9598764267718267
ndt-virtual-rgrwr_1701649381_00000000008A7332,01_ndt7-download-20240101T053003.945216641Z.ndt-virtual-rgrwr_1701649381_00000000008A7332.json,10.310156,36,13.914331,12.635819972222224,11.6709,0.5473979328979709,16.65632,12.756365416666666,3.551,31.035,15.917027777777776,0.6175277777777778,186,126.22222222222223,14200,14200.0,1759375276,1765234196,89208,0,0.0,12.452927,9.087258861111108,179828000,79.89096721720648,77.45649976682029,67.45050132147502,2.245143688084558
ndt-virtual-rgrwr_1701649381_00000000008A5BBA,01_ndt7-download-20240101T053004.790324242Z.ndt-virtual-rgrwr_1701649381_00000000008A5BBA.json,10.62635,30,7.694579,4.7073809666666655,2.887191,0.8746987698191298,13.103853,5.069968200000001,3.685,26.813,16.374066666666668,1.3105,88,58.93333333333333,14200,14200.0,548514740,593318580,69734,133,6.97723978237796,5.410116,3.194650033333333,155812000,36.79228862412131,28.83636575933264,21.231486201121385,2.6783959446930115
ndt-virtual-rgrwr_1701649381_00000000008A823E,01_ndt7-download-20240101T053004.891462573Z.ndt-virtual-rgrwr_1701649381_00000000008A823E.json,15.00098,6,23.487289,10.082451666666667,1.365516,9.60403542773654,67.123186,27.010590833333335,58.233,341.136,110.22483333333334,91.66449999999999,3468,1179.6666666666667,14200,14200.0,26082364,33518140,10140,45,8.913143748429956,23.363366,6.249741333333333,18372000,47.23676129004368,16.661546537832624,4.842996384321776,14.087546314659438
ndt-virtual-rgrwr_1701649381_00000000008A7333,01_ndt7-download-20240101T053005.346530164Z.ndt-virtual-rgrwr_1701649381_00000000008A7333.json,10.067716,25,32.300429,7.3109167600000005,2.277922,5.605047175983234,92.309833,9.85999496,17.998,26.753,20.32476,0.9935999999999998,292,204.32,14000,14000.0,665381650,839599246,54842,307,20.009965563975747,8.683258,5.51828308,116188000,56.27103116074094,47.618234255713205,38.92134320077289,3.508722112451802
ndt-virtual-rgrwr_1701649381_00000000008A823F,01_ndt7-download-20240101T053006.598266922Z.ndt-virtual-rgrwr_1701649381_00000000008A823F.json,10.256561,33,11.57949,9.297977545454547,5.469176,1.5684169740780436,15.630095,9.825585787878788,3.067,32.717,16.322848484848485,1.8881515151515154,146,99.18181818181819,14200,14200.0,1112332838,1116280438,77166,0,0.0,10.276822,6.675176939393939,160844000,58.159470071126876,54.71769346982062,30.698402555910544,4.667523967088635
ndt-virtual-rgrwr_1701649381_00000000008A7331,01_ndt7-download-20240101T053006.768954659Z.ndt-virtual-rgrwr_1701649381_00000000008A7331.json,12.785235,10,0.466556,0.396158,0.290361,0.06209082618551634,1.333349,0.5575012,67.508,677.043,251.14010000000002,19.168,94,70.9,14000,14000.0,8125624,9295768,19066,4,4.6871221398812875,0.414862,0.22587830000000003,41660000,1.926290337385711,1.6312171760093528,1.2380310103319117,0.2168857137880506
ndt-virtual-rgrwr_1701649381_00000000008A7336,01_ndt7-download-20240101T053007.002183018Z.ndt-virtual-rgrwr_1701649381_00000000008A7336.json,9.257773,25,19.738434,13.40984764,0.572748,3.8783104049619226,25.889481,14.37677276,17.528,336.464,120.5702,5.55892,1298,972.72,14000,14000.0,998035282,1021464722,55469,0,0.0,17.367635,7.704347,115120000,83.17806324643651,65.978937386489,5.397384066587396,14.66942959867952
ndt-virtual-rgrwr_1701649381_00000000008A6B74,01_ndt7-download-20240101T053007.050990867Z.ndt-virtual-rgrwr_1701649381_00000000008A6B74.json,10.792687,44,23.664552,20.302059295454548,3.419827,4.23571662803584,46.014793,21.925666204545454,33.476,157.144,95.19477272727272,3.5744318181818184,2284,1700.409090909091,14200,14200.0,3556841560,3635645600,121926,0,0.0,23.279613,16.085278818181816,220972000,137.73612306614686,115.99596860140687,9.842921888879523,31.50249122617514
ndt-virtual-rgrwr_1701649381_00000000008A2D11,01_ndt7-download-20240101T053007.769986515Z.ndt-virtual-rgrwr_1701649381_00000000008A2D11.json,9.258168,30,44.940234,38.53897836666666,34.075018,3.3161680938405538,128.432518,44.98893869999999,32.696,59.708,48.814366666666665,2.361566666666667,2772,2151.8,14000,14000.0,3933717208,4421685217,73354,2826,9.456261933627374,39.579446,30.07424273333333,145020000,224.74702992933138,204.3374156096274,61.20613577981651,37.6663008489795
ndt-virtual-rgrwr_1701649381_00000000008A3CA0,01_ndt7-download-20240101T053008.229313711Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA0.json,10.10731,37,43.660004,33.995934135135144,0.0,12.688677053084703,124.773812,97.16947675675675,68.024,407.319,121.43510810810808,9.735405405405407,6850,5266.189189189189,14000,14000.0,3674996689,3785502754,99121,2,0.006328564937559678,43.660042,32.741776216216216,181628000,199.9593336263224,129.14517579185014,0.04499088991865487,62.90344526086793
ndt-virtual-rgrwr_1701649381_00000000008A4C13,01_ndt7-download-20240101T053008.428147139Z.ndt-virtual-rgrwr_1701649381_00000000008A4C13.json,10.618455,13,0.351277,0.17600284615384615,0.0,0.12929316710831787,0.389665,0.2479326923076923,55.476,760.865,246.85630769230772,46.17469230769231,62,33.84615384615385,14200,14200.0,5308746,5690394,27417,0,0.11844522540969922,0.330524,0.1539347692307692,76004000,1.4838735084472099,0.5675505620089711,0.2612341169642098,0.3315340509965394
ndt-virtual-rgrwr_1701649381_00000000008A5BBE,01_ndt7-download-20240101T053008.578803536Z.ndt-virtual-rgrwr_1701649381_00000000008A5BBE.json,10.29869,27,5.750343,5.378633925925925,4.634078,0.3121424619883406,6.992877,5.518948222222223,5.481,132.152,45.331925925925916,3.9304814814814812,232,158.44444444444446,14200,14200.0,499723278,509382158,74794,12,0.8894979788436171,5.669128,3.4932753333333335,136268000,31.670501968800608,29.06286349847931,25.804964181429266,1.2532252101415238
ndt-virtual-rgrwr_1701649381_00000000008A3CA1,01_ndt7-download-20240101T053008.864219958Z.ndt-virtual-rgrwr_1701649381_00000000008A3CA1.json,10.030366,42,74.236507,49.16428878571429,3.165594,16.11057274472035,212.156918,54.27356069047619,26.707,96.378,49.81585714285713,5.598285714285713,5071,3109.9523809523807,14000,14000.0,7167809730,7248668916,110459,0,0.0,74.236526,38.548442071428575,210692000,311.7810469245927,265.072514034424,12.839921130705585,66.51002878547953
ndt-virtual-rgrwr_1701649381_00000000008A6B78,01_ndt7-download-20240101T053008.884925320Z.ndt-virtual-rgrwr_1701649381_00000000008A6B78.json,6.863654,26,54.029971,50.73751138461538,0.303014,10.24400913274489,154.409638,145.0002768846154,57.404,93.076,73.94523076923076,3.217576923076923,7241,6639.961538461538,14000,14000.0,3742484519,3826041079,59177,1,0.0010435852406068744,54.030029,50.73756534615385,101420000,319.03294903508487,266.88528565124335,1.930566228165751,76.31343778349697
ndt-virtual-rgrwr_1701649381_00000000008A733D,01_ndt7-download-20240101T053009.048092198Z.ndt-virtual-rgrwr_1701649381_00000000008A733D.json,6.174395,25,84.934126,72.8631922,49.214831,8.203067734526696,240.061229,92.00421476,26.073,47.776,36.66236,2.26852,5829,4108.64,14000,14000.0,2931859365,2971497825,56170,0,0.0,84.934169,45.9020922,80016000,327.07960056940783,280.6605570188976,132.27928077953058,39.154479901097055
ndt-virtual-rgrwr_1701649381_00000000008A5BBC,01_ndt7-download-20240101T053009.538731566Z.ndt-virtual-rgrwr_1701649381_00000000008A5BBC.json,11.518904,17,3.084123,2.5917049411764705,0.0,0.7145764371190128,8.549565,2.977446,52.281,229.642,164.4400588235294,8.832117647058823,458,344.0,14000,14000.0,179396098,188349586,38500,11,0.17277447055285802,3.053278,2.017588647058824,82444000,18.618481842752978,16.299846156452805,0.6883952060800935,4.239042096779583
ndt-virtual-rgrwr_1701649381_00000000008A3C9E,01_ndt7-download-20240101T053009.555289742Z.ndt-virtual-rgrwr_1701649381_00000000008A3C9E.json,10.241455,20,7.725557,3.3274052,0.759208,1.867718627081194,8.680034,3.57718045,17.401,50.759,20.347450000000002,0.53125,278,83.15,14200,14200.0,163305064,185681684,41288,50,11.05869763654233,5.526098,2.2338358000000005,93700000,18.954879807666416,14.066703810687212,3.2371826833445336,3.8157845323079433
ndt-virtual-rgrwr_1701649381_00000000008A4C12,01_ndt7-download-20240101T053010.541481713Z.ndt-virtual-rgrwr_1701649381_00000000008A4C12.json,11.27456,15,3.173309,1.5554458000000002,0.038856,1.0203299896427755,9.068847,2.735628866666667,77.539,674.533,210.13253333333333,110.55373333333334,524,252.86666666666667,14200,14200.0,56183188,74693748,30377,189,17.537767685723843,2.490206,1.1223086,157364000,11.163984734090686,5.429527109027745,0.17168550290729404,4.430395369078276
ndt-virtual-rgrwr_1701649381_00000000008A5BC6,01_ndt7-download-20240101T053010.732520840Z.ndt-virtual-rgrwr_1701649381_00000000008A5BC6.json,2.513038,6,31.186122,27.6445765,20.304233,3.6752041884036757,74.233773,41.775371666666665,17.905,67.076,50.327666666666666,1.2635,1568,1196.3333333333333,14000,14000.0,127759804,141185780,9936,139,2.6229157072334055,24.536178,23.208037166666667,6508000,177.04692553423678,134.75850992869357,57.29176676495343,44.6172651567648
ndt-virtual-rgrwr_1701649381_00000000008A7339,01_ndt7-download-20240101T053010.818152209Z.ndt-virtual-rgrwr_1701649381_00000000008A7339.json,10.367738,34,14.4042,7.8715670294117634,3.249064,1.893693554481007,41.165067,8.840995647058822,14.369,88.69,41.094617647058826,1.1790588235294117,519,265.9117647058824,14200,14200.0,1273962772,1287801784,82850,19,0.24944056142105794,8.083607,6.565354529411764,184480000,56.358194768153766,53.78348461570812,15.576299044138578,7.0779606425376045
ndt-virtual-rgrwr_1701649381_00000000008A90DF,01_ndt7-download-20240101T053010.966372696Z.ndt-virtual-rgrwr_1701649381_00000000008A90DF.json,8.462945,19,7.860461,6.882507789473685,6.094314,0.5187029746703314,20.002048,7.430831052631578,7.537,248.85,62.32473684210527,3.279421052631579,318,252.0,14000,14000.0,274242450,286667826,38417,46,2.2780861358330458,6.475159,4.135118263157895,72684000,31.62239223705185,30.012157701373738,22.792451223536172,1.789691815020995
ndt-virtual-rgrwr_1701649381_00000000008A733A,01_ndt7-download-20240101T053011.098866565Z.ndt-virtual-rgrwr_1701649381_00000000008A733A.json,10.403771,28,8.566642,6.928809357142856,6.067657,0.6502516189587257,21.651596,7.617323999999999,4.94,66.114,30.91239285714286,2.2312857142857143,248,184.82142857142858,14200,14200.0,727860376,733572632,63581,0,0.0,6.326659,4.640034428571428,131976000,47.41419636501685,44.40298129390021,30.28935656634231,3.138155266832396
ndt-virtual-rgrwr_1701649381_00000000008A6B77,01_ndt7-download-20240101T053012.741341278Z.ndt-virtual-rgrwr_1701649381_00000000008A6B77.json,11.133667,19,2.188972,1.350127210526316,0.010154,0.5622242152743895,2.235481,1.3818127894736842,5.875,84.44,40.808315789473674,7.415526315789474,76,48.68421052631579,14200,14200.0,74909466,81189190,45852,20,6.4464247025989545,2.02552,1.093300894736842,81020000,8.553916884546785,6.067267564727695,0.2604134270489934,2.5762198601178885
ndt-virtual-rgrwr_1701649381_00000000008A3C9F,01_ndt7-download-20240101T053013.653499703Z.ndt-virtual-rgrwr_1701649381_00000000008A3C9F.json,13.681132999999999,13,1.315283,0.6473326153846155,0.0,0.38707513480590033,1.847486,0.9640218461538461,85.399,1174.638,197.92730769230772,22.527307692307694,260,128.46153846153845,14000,14000.0,20446982,22480978,23236,0,4.159961368228731,1.302123,0.5850563846153847,49188000,4.086669742646543,2.580876063823251,0.7231551674503407,1.0931570326614968
ndt-virtual-rgrwr_1701649381_00000000008A2D13,01_ndt7-download-20240101T053014.709249169Z.ndt-virtual-rgrwr_1701649381_00000000008A2D13.json,11.719088,19,2.557081,1.360895,0.594205,0.5860219362130075,2.53151,1.5702703157894737,40.015,490.749,150.08673684210524,15.812368421052632,364,190.6315789473684,14000,14000.0,70258537,72792033,38539,0,0.0,1.716756,0.9639707368421054,93548000,7.743030972315548,5.029510232186375,1.5174663367291192,1.7654059528144386
ndt-virtual-rgrwr_1701649381_00000000008A8244,01_ndt7-download-20240101T053015.425573212Z.ndt-virtual-rgrwr_1701649381_00000000008A8244.json,10.412465,20,3.755242,1.50000475,0.0,0.9410937984418914,3.71769,1.5848424,25.811,529.386,169.34754999999998,11.67405,248,155.8,14000,14000.0,78944652,82442880,41940,5,1.035800787163185,3.073818,1.16032685,101296000,8.356213615697452,4.979841211804421,0.6273935195977222,2.3116957484070935
ndt-virtual-rgrwr_1701649381_00000000008A4C21,01_ndt7-download-20240101T053015.877984063Z.ndt-virtual-rgrwr_1701649381_00000000008A4C21.json,4.884761,13,8.488426,7.671941923076924,7.190467,0.37627595617097126,22.888693,8.897203000000001,2.996,65.592,21.416692307692305,3.887615384615385,204,102.46153846153847,14200,14200.0,116197250,117869872,24882,0,0.14327494985317368,7.361525,5.656354153846156,27936000,36.30296474617151,34.40552542891674,31.009131374272194,1.4215281918780296
