BW,MinRTT,PacingGain,CwndGain,ElapsedTime,State,CAState,Retransmits,Probes,Backoff,Options,WScale,AppLimited,RTO,ATO,SndMSS,RcvMSS,Unacked,Sacked,Lost,Retrans,Fackets,LastDataSent,LastAckSent,LastDataRecv,LastAckRecv,PMTU,RcvSsThresh,RTT,RTTVar,SndSsThresh,SndCwnd,AdvMSS,Reordering,RcvRTT,RcvSpace,TotalRetrans,PacingRate,MaxPacingRate,BytesAcked,BytesReceived,SegsOut,SegsIn,NotsentBytes,DataSegsIn,DataSegsOut,DeliveryRate,BusyTime,RWndLimited,SndBufLimited,Delivered,DeliveredCE,BytesSent,BytesRetrans,DSackDups,ReordSeen,RcvOooPack,SndWnd,UUID,Throughput_DeliveryRate,Throughput_BytesAcked,Throughput_SegsOut,Latency,LossRatio,Retransmit_Ratio,Escape_Time,Throughput_Mean,Latency_Mean,Loss_Trend
11904544,7459,256,512,8.289068,1,0,0,0,0,7,119,0,220000,40000,1440,829,146,0,0,0,0,0,0,416,0,1500,64076,17211,331,138,150,1448,3,15000,14600,0,11785499,-1,97217460,1454,67661,32877,2432160,26,67660,11334914,8288000,16000,0,67515,0,97427700,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,90.679312,93.82715644267847,94.03406028277244,7.459,0.0,0.0,1.367112,92.84684290848362,7.459,0.0
11935615,7459,192,512,8.328347,1,0,0,0,0,7,119,0,220000,40000,1440,829,143,0,0,0,0,0,0,456,0,1500,64076,16412,213,138,148,1448,3,15000,14600,0,8862194,-1,97676820,1454,67977,33036,3143520,26,67976,11751560,8328000,16000,0,67834,0,97882740,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,94.01248,93.82588885885758,94.02766719494275,7.459,0.0,0.0,1.367112,93.95534535126677,7.459,0.0
11933641,7459,256,512,9.026959,1,0,0,0,0,7,119,0,220000,40000,1440,829,151,0,0,0,0,0,0,352,0,1500,64076,16178,205,138,154,1448,3,15000,14600,0,11814305,-1,105897780,1529,73694,35866,3075840,29,73693,11324107,9028000,16000,0,73543,0,106115220,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,90.592856,93.85023682947934,94.04660860872416,7.459,0.0,0.0,1.367112,92.82990047940116,7.459,0.0
11933641,7459,256,512,9.163131,1,0,0,0,0,7,119,0,220000,40000,1440,829,156,0,0,0,0,0,0,488,0,1500,64076,16076,218,138,156,1448,3,15000,14600,0,11814305,-1,107499060,1529,74811,36422,2633760,29,74810,11892420,9164000,16000,0,74655,0,107723700,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,95.13936,93.85356162647898,94.05330121330799,7.459,0.0,0.0,1.367112,94.34874094659564,7.459,0.0
11930723,7459,320,512,9.293728,1,0,0,0,0,7,119,0,220000,40000,1440,829,164,0,0,0,0,0,0,616,0,1500,64076,16493,226,138,168,1448,3,15000,14600,0,14764269,-1,109034100,1529,75885,36949,2253600,29,75884,11654535,9292000,16000,0,75721,0,109270260,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,93.23628,93.85607153555603,94.06292071384055,7.459,0.0,0.0,1.367112,93.7184240831322,7.459,0.0
12132682,7459,256,512,9.633608,1,0,0,0,0,7,119,0,220000,40000,1440,829,153,0,0,0,0,0,0,64,0,1500,64076,17825,186,138,160,1448,3,15000,14600,0,12011355,-1,113034420,1604,78652,38320,2934720,32,78651,10549450,9632000,16000,0,78499,0,113254740,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,84.3956,93.86673819403903,94.0531356476203,7.459,0.0,0.0,1.367112,90.77182461388645,7.459,0.0
11965055,7459,256,512,9.882482,1,0,0,0,0,7,119,0,220000,40000,1440,829,153,0,0,0,0,0,0,316,0,1500,64076,16700,186,138,156,1448,3,15000,14600,0,11845404,-1,115961940,1604,80685,39333,2340000,32,80684,11618987,9884000,16000,0,80532,0,116182260,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,92.951896,93.87272549547775,94.05442883680436,7.459,0.0,0.0,1.367112,93.6263501107607,7.459,0.0
12025308,7222,256,512,10.000843,1,0,0,0,0,7,119,0,212000,40000,1440,829,107,0,0,0,0,0,0,64,0,1500,64076,10487,180,138,246,1448,3,15000,14600,0,11905055,-1,117354420,1629,81606,39763,2180160,33,81605,10939967,10000000,16000,0,81499,0,117508500,0,0,0,0,1066240,ndt-88lvq_1732662732_00000000003D52A0,87.519736,93.87562228504137,94.002187615584,7.222,0.0,0.0,1.367112,91.79918196687511,7.38,0.0
20216192,21578,256,512,0.388704,1,3,0,0,0,7,119,0,240000,40000,1428,829,982,391,192,192,0,0,0,388,0,1500,64076,38641,351,424,732,1448,3,0,14600,768,20014030,-1,4118532,829,4637,1814,1440852,1,4635,9887561,388000,0,0,3277,0,6617532,1096704,0,0,0,2152960,ndt-88lvq_1732662732_00000000003BE993,79.100488,84.76438626821438,136.28130402568536,21.578,0.16340425531914893,0.9948186528497409,4.047295,100.0487260979666,21.578,0.0
20387784,21578,256,512,0.418515,1,0,0,0,0,7,119,0,228000,40000,1428,829,426,0,0,0,0,0,0,420,0,1500,64076,27309,368,424,900,1448,3,0,14600,768,20183906,-1,5509404,829,5055,2181,3157308,1,5053,20083130,420000,0,0,3860,0,7214436,1096704,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,160.66504,105.31338661696714,137.98387154582272,21.578,0.0,0.0,4.047295,134.6540993875966,21.578,-0.16340425531914893
20624575,21578,256,512,0.887182,1,3,0,0,0,7,119,0,244000,40000,1428,829,1145,481,5,5,0,0,0,260,0,1500,64076,43750,575,424,822,1448,3,0,14600,968,20418330,-1,13506204,879,11574,4345,1587936,3,11572,17283033,888000,0,0,9941,0,16523568,1382304,0,0,0,1944320,ndt-88lvq_1732662732_00000000003BE993,138.264264,121.78970267656467,149.03523290598773,21.578,0.004344048653344918,0.8333333333333334,4.047295,136.36306652751747,21.578,0.004344048653344918
19703371,21578,256,512,1.218942,1,3,0,0,0,7,119,0,240000,40000,1428,829,991,474,8,8,0,0,0,176,0,1500,64076,38227,467,424,856,1448,3,0,14600,1124,19506337,-1,19656600,904,15884,5547,1697892,4,15882,15088593,1220000,0,0,14242,0,22676820,1605072,0,0,0,2059008,ndt-88lvq_1732662732_00000000003BE993,120.708744,129.00761480037607,148.86583282879744,21.578,0.008,0.8888888888888888,4.047295,132.86073054305783,21.578,0.0036559513466550824
19942545,21578,256,512,1.371095,1,0,0,0,0,7,119,0,244000,40000,1428,829,610,0,0,0,0,0,0,4,0,1500,64076,42771,398,424,862,1448,3,0,14600,1124,19743120,-1,23175192,929,17967,6510,1936368,5,17965,19180637,1372000,0,0,16232,0,25651344,1605072,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,153.445096,135.22150981514775,149.7015217763904,21.578,0.0,0.0,4.047295,146.12270919717938,21.578,-0.008
21107265,21578,256,512,1.421159,1,3,0,0,0,7,119,0,248000,40000,1428,829,1007,391,24,24,0,0,0,52,0,1500,64076,45529,542,424,616,1448,3,0,14600,1148,20896192,-1,23519340,929,18629,6658,2439024,5,18627,18393590,1420000,0,0,16864,0,26596680,1639344,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,147.14872,132.3952633026987,149.74939186959375,21.578,0.023255813953488372,0.96,4.047295,143.0977917240975,21.578,0.023255813953488372
21107265,21578,320,512,1.510477,1,0,0,0,0,7,119,0,244000,40000,1428,829,713,0,0,0,0,0,0,144,0,1500,64076,43366,164,424,912,1448,3,0,14600,1148,26120241,-1,25759872,929,19904,7143,2032044,5,19902,17630656,1512000,0,0,18042,0,28417380,1639344,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,141.045248,136.43304466072638,150.53741036771828,21.578,0.0,0.0,4.047295,142.67190100948156,21.578,-0.023255813953488372
21107265,21578,256,512,1.633768,1,0,0,0,0,7,119,0,252000,40000,1428,829,680,0,0,0,0,4,0,100,4,1500,64076,49982,770,424,842,1448,3,0,14600,1269,20896192,-1,27943284,954,21521,7618,2980236,6,21519,16698185,1636000,0,0,19571,0,30726456,1812132,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,133.58548,136.82865131401766,150.48397569299925,21.578,0.0,0.0,4.047295,140.29936900233898,21.578,0.0
21107265,21578,256,512,1.754195,1,3,0,0,0,7,119,0,256000,40000,1428,829,1229,548,145,145,0,4,0,104,4,1500,64076,55131,766,424,681,1448,3,0,14600,1414,20896192,-1,29341296,979,23194,8075,2211972,7,23192,17580064,1756000,0,0,21098,0,33115500,2019192,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,140.640512,133.8108750737518,151.04834753262892,21.578,0.10545454545454545,0.9931506849315068,4.047295,141.83324486879357,21.578,0.10545454545454545
21107265,21578,256,512,1.902508,1,3,0,0,0,7,119,0,264000,40000,1428,829,1238,443,52,52,0,4,0,140,4,1500,64076,61557,1360,424,795,1448,3,0,14600,1470,20896192,-1,32081628,1004,25179,8561,1322328,8,25177,17031470,1904000,0,0,22913,0,35948652,2099160,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,136.25176,134.9024676900176,151.19247645739202,21.578,0.040278853601859024,0.9811320754716981,4.047295,140.78223471580318,21.578,-0.06517569185268643
21107265,21578,256,512,1.964919,1,3,0,0,0,7,119,0,260000,40000,1428,829,1271,692,29,29,0,0,0,12,0,1500,64076,57142,781,424,828,1448,3,0,14600,1509,20896192,-1,32917008,1029,25836,8704,1983952,9,25834,16569454,1964000,8000,0,23747,0,36884960,2154852,0,0,0,1813120,ndt-88lvq_1732662732_00000000003BE993,132.555632,134.01878856074984,150.2099903354795,21.578,0.022290545734050732,0.9666666666666667,4.047295,138.92813696540978,21.578,-0.017988307867808292
18935970,21578,320,512,2.590796,1,0,0,0,0,7,119,0,252000,48000,1428,829,742,0,0,0,0,0,0,408,0,1500,64076,49239,333,424,820,1448,3,0,14600,1509,23433263,-1,44930772,1104,33732,10676,2161992,12,33730,17475083,2592000,20000,0,31480,0,48145200,2154852,0,0,0,2634368,ndt-88lvq_1732662732_00000000003BE993,139.800664,138.73966765426533,148.73975720203367,21.578,0.0,0.0,4.047295,142.426696285433,21.578,-0.022290545734050732
18935970,21578,256,512,2.726038,1,0,0,0,0,7,119,0,256000,48000,1428,829,774,0,0,0,0,0,0,544,0,1500,64076,55969,170,424,806,1448,3,0,14600,1509,18746611,-1,47338380,1104,35450,11132,2600388,12,35448,17744263,2728000,20000,0,33166,0,50598504,2154852,0,0,0,2634368,ndt-88lvq_1732662732_00000000003BE993,141.954104,138.92214268473145,148.56021816276956,21.578,0.0,0.0,4.047295,143.14548828250034,21.578,0.0
18692881,21578,256,512,2.929786,1,0,0,0,0,7,119,0,256000,48000,1428,829,780,0,0,0,0,4,0,152,8,1500,64076,52912,1014,424,806,1448,3,0,14600,1509,18505952,-1,50799852,1129,37880,11828,1957788,13,37878,17372519,2932000,20000,0,35590,0,54068544,2154852,0,0,0,2636800,ndt-88lvq_1732662732_00000000003BE993,138.980152,138.71279881875333,147.704002954482,21.578,0.0,0.0,4.047295,141.79898459107844,21.578,0.0
20021873,21578,256,512,3.035527,1,0,0,0,0,7,119,0,256000,48000,1428,829,769,0,0,0,0,0,0,76,4,1500,64076,52413,365,424,850,1448,3,0,14600,1509,19821654,-1,52746216,1154,39232,12203,2854572,14,39230,16972194,3036000,20000,0,36953,0,55999200,2154852,0,0,0,2631936,ndt-88lvq_1732662732_00000000003BE993,135.777552,139.0103688749927,147.64697134962069,21.578,0.0,0.0,4.047295,140.81163074153778,21.578,0.0
20021873,21578,192,512,3.322666,1,0,0,0,0,7,119,0,256000,48000,1428,829,808,0,0,0,0,0,0,16,0,1500,64076,54252,345,424,820,1448,3,0,14600,1509,14866241,-1,57936996,1204,42906,13144,1849260,16,42904,17761447,3324000,20000,0,40588,0,61245672,2154852,0,0,0,2633216,ndt-88lvq_1732662732_00000000003BE993,142.091576,139.4952029484757,147.51953521660016,21.578,0.0,0.0,4.047295,143.0354380550253,21.578,0.0
20021873,21578,256,512,3.68502,1,0,0,0,0,7,119,0,260000,48000,1428,829,816,0,0,0,0,0,0,140,0,1500,64076,56685,323,424,844,1448,3,0,14600,1509,19821654,-1,64384416,1229,47429,14387,2523276,17,47427,17802208,3684000,20000,0,45103,0,67704516,2154852,0,0,0,2634368,ndt-88lvq_1732662732_00000000003BE993,142.417664,139.77544979403098,147.0355373919273,21.578,0.0,0.0,4.047295,143.07621706198609,21.578,0.0
18945418,21578,256,512,4.047295,1,0,0,0,0,7,119,0,256000,48000,1428,829,629,0,0,0,0,0,0,148,0,1500,64076,53649,363,424,808,1448,3,0,14600,1509,18755964,-1,70824696,1254,51752,15554,2069172,18,51750,16406056,4048000,20000,0,49613,0,73877760,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,131.248448,139.99413633056153,146.0765395158989,21.578,0.0,0.0,4.047295,139.1063746154868,21.578,0.0
18974017,21578,256,512,4.477121,1,0,0,0,0,7,119,0,256000,48000,1428,829,728,0,0,0,0,0,0,224,0,1500,64076,53373,283,424,752,1448,3,0,14600,1509,18784277,-1,78458784,1279,57197,17039,2840292,19,57195,16698205,4476000,20000,0,54959,0,81653220,2154852,0,0,0,2634368,ndt-88lvq_1732662732_00000000003BE993,133.58564,140.19506553430207,145.9461399412703,21.578,0.0,0.0,4.047295,139.90894849185747,21.578,0.0
18657217,21578,256,512,4.850236,1,0,0,0,0,7,119,0,256000,48000,1428,829,692,0,0,0,0,4,0,124,0,1500,64076,52581,222,424,706,1448,3,0,14600,1509,18470645,-1,85047576,1304,61775,18348,1957788,20,61773,16841816,4852000,20000,0,59573,0,88190604,2154852,0,0,0,2634368,ndt-88lvq_1732662732_00000000003BE993,134.734528,140.27783555274425,145.50170342226647,21.578,0.0,0.0,4.047295,140.17135565833692,21.578,0.0
18873070,21578,256,512,5.314838,1,0,0,0,0,7,119,0,252000,48000,1428,829,631,0,0,0,0,4,0,292,0,1500,64076,50468,2475,424,800,1448,3,0,14600,1509,18684339,-1,93102924,1329,67355,19929,2664648,21,67353,14392050,5316000,20000,0,65214,0,96158844,2154852,0,0,0,2636800,ndt-88lvq_1732662732_00000000003BE993,115.1364,140.1403753040074,144.77647672422,21.578,0.0,0.0,4.047295,133.35108400940913,21.578,0.0
20137034,21578,256,512,5.712382,1,0,0,0,0,7,119,0,272000,48000,1428,829,874,0,0,0,0,0,0,156,0,1500,64076,68569,195,424,876,1448,3,0,14600,1509,19935664,-1,100360020,1354,72680,21275,2129148,22,72678,17824272,5712000,20000,0,70296,0,103762944,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,142.594176,140.55085251651587,145.3502794455973,21.578,0.0,0.0,4.047295,142.8317693207044,21.578,0.0
19239151,21578,320,512,6.338194,1,0,0,0,0,7,119,0,260000,48000,1428,829,783,0,0,0,0,4,0,428,4,1500,64076,56265,897,424,794,1448,3,0,14600,1509,23808450,-1,111445584,1379,80352,23432,2611812,23,80350,16061108,6340000,20000,0,78059,0,114718560,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,128.488864,140.66541226096896,144.82694092355015,21.578,0.0,0.0,4.047295,137.99373906150637,21.578,0.0
19239151,21578,256,512,6.641617,1,0,0,0,0,7,119,0,256000,48000,1428,829,766,0,0,0,0,0,0,80,0,1500,64076,54973,665,424,784,1448,3,0,14600,1509,19046760,-1,116836284,1404,84110,24486,2964528,24,84108,15999808,6640000,20000,0,81834,0,120084984,2154852,0,0,0,2634240,ndt-88lvq_1732662732_00000000003BE993,127.998464,140.73233551407736,144.6745032120943,21.578,0.0,0.0,4.047295,137.80176757539056,21.578,0.0
19054706,21578,256,512,6.740797,1,0,0,0,0,7,119,0,264000,48000,1428,829,720,0,0,0,0,0,0,180,0,1500,64076,63807,1172,424,758,1448,3,0,14600,1509,18864159,-1,118551312,1404,85265,24828,2728908,24,85263,17281161,6740000,20000,0,83035,0,121734324,2154852,0,0,0,2636800,ndt-88lvq_1732662732_00000000003BE993,138.249288,140.69708611607797,144.50329241482868,21.578,0.0,0.0,4.047295,141.14988884363558,21.578,0.0
19027810,21578,192,512,6.896075,1,0,0,0,0,7,119,0,252000,48000,1428,829,829,0,0,0,0,0,0,336,4,1500,64076,50025,847,424,838,1448,3,0,14600,1509,14128149,-1,121150272,1404,87194,25334,2801736,24,87192,15255762,6896000,20000,0,84855,0,124488936,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,122.046096,140.54403062611703,144.445101887668,21.578,0.0,0.0,4.047295,135.678409504595,21.578,0.0
19083135,21578,256,512,7.54302,1,0,0,0,0,7,119,0,264000,48000,1428,829,885,0,0,0,0,16,0,384,16,1500,64076,63984,536,424,896,1448,3,0,14600,1509,18892304,-1,132581412,1479,95255,27452,1507968,27,95253,17645170,7544000,20000,0,92860,0,136000044,2154852,0,0,0,2630784,ndt-88lvq_1732662732_00000000003BE993,141.16136,140.61361311517138,144.2649124621173,21.578,0.0,0.0,4.047295,142.01329519242958,21.578,0.0
19083135,21578,256,512,7.684987,1,0,0,0,0,7,119,0,264000,48000,1428,829,727,0,0,0,0,0,0,524,0,1500,64076,63887,1617,424,858,1448,3,0,14600,1509,18892304,-1,135394572,1479,97067,28016,1876392,27,97065,17690961,7684000,20000,0,94830,0,138587580,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,141.527688,140.94449034201358,144.29346568836095,21.578,0.0,0.0,4.047295,142.25521467679152,21.578,0.0
18428938,21578,256,512,7.859181,1,0,0,0,0,7,119,0,264000,48000,1428,829,790,0,0,0,0,0,0,4,0,1500,64076,63418,322,424,838,1448,3,0,14600,1509,18244648,-1,138483336,1529,99293,28654,2938824,29,99291,17832916,7860000,20000,0,96993,0,141766308,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,142.663328,140.9646486065151,144.33097189134594,21.578,0.0,0.0,4.047295,142.65298283262035,21.578,0.0
18491497,21578,256,512,8.51039,1,0,0,0,0,7,119,0,252000,48000,1428,829,611,0,0,0,0,4,0,416,0,1500,64076,48851,222,424,668,1448,3,0,14600,1509,18306583,-1,150057276,1554,107219,30977,3123036,30,107217,17891666,8512000,20000,0,105098,0,153084636,2154852,0,0,0,2635648,ndt-88lvq_1732662732_00000000003BE993,143.133328,141.05795480583146,143.9264071329281,21.578,0.0,0.0,4.047295,142.7058966462532,21.578,0.0
18500775,21578,256,512,9.135819,1,0,0,0,0,7,119,0,252000,48000,1428,829,650,0,0,0,0,0,0,392,0,1500,64076,49333,325,424,672,1448,3,0,14600,1509,18315767,-1,161144268,1579,115022,33134,1876392,31,115020,17628273,9136000,20000,0,112862,0,164227320,2154852,0,0,0,2635264,ndt-88lvq_1732662732_00000000003BE993,141.026184,141.10986042959038,143.83070943064874,21.578,0.0,0.0,4.047295,141.98891795341305,21.578,0.0
18355228,21578,256,512,9.761479,1,0,0,0,0,7,119,0,252000,48000,1428,829,621,0,0,0,0,0,0,428,0,1500,64076,51856,356,424,680,1448,3,0,14600,1509,18171675,-1,172285524,1604,122795,35181,2086308,32,122793,17805288,9760000,20000,0,120664,0,175327164,2154852,0,0,0,2638080,ndt-88lvq_1732662732_00000000003BE993,142.442304,141.19624618359575,143.708763805157,21.578,0.0,0.0,4.047295,142.44910466291756,21.578,0.0
18961760,21578,192,512,9.898252,1,0,0,0,0,7,119,0,252000,48000,1428,829,682,0,0,0,0,4,0,568,4,1500,64076,51865,264,424,690,1448,3,0,14600,1509,14079107,-1,174721692,1604,124562,35693,2390472,32,124560,17919515,9900000,20000,0,122370,0,177850440,2154852,0,0,0,2630784,ndt-88lvq_1732662732_00000000003BE993,143.35612,141.2141796349497,143.7623822872968,21.578,0.0,0.0,4.047295,142.77756064074882,21.578,0.0
18961760,21578,256,512,10.00052,1,0,0,0,0,7,119,0,256000,48000,1428,829,691,0,0,0,0,0,0,16,0,1500,64076,55671,520,424,698,1448,3,0,14600,1509,18772143,-1,176443860,1629,125777,36024,2069172,33,125775,16517829,10000000,20000,0,123576,0,179585460,2154852,0,0,0,2630784,ndt-88lvq_1732662732_00000000003BE993,132.142632,141.14774831708752,143.6801734309816,21.578,0.0,0.0,4.047295,138.9901845826897,21.578,0.0
234448,21805,739,739,0.13643,1,0,0,0,0,7,122,0,252000,40000,1420,1039,18,0,0,0,0,8,0,140,8,1500,64096,50304,16450,2147483647,18,1428,3,22000,14400,0,1080981,-1,24367,1687,40,17,127800,4,37,226382,224000,0,0,20,0,49927,0,0,0,0,119808,ndt-88lvq_1732662732_00000000003C08DF,1.811056,1.4288353001539251,3.3306457524004984,21.805,0.0,0.0,9.903141,2.190179017518141,21.805,0.0
584175,21017,739,739,0.193999,1,0,0,0,0,7,122,0,240000,40000,1420,1039,32,0,0,0,0,0,0,196,0,1500,64096,36646,6325,2147483647,32,1428,3,22000,14400,0,1669487,-1,72647,1687,88,34,397600,4,85,542248,280000,0,0,54,0,118087,0,0,0,0,216064,ndt-88lvq_1732662732_00000000003C08DF,4.337984,2.9957680194227807,5.1530162526610965,21.017,0.0,0.0,9.903141,4.162256090694625,21.411,0.0
2312918,19761,739,739,0.235482,1,0,0,0,0,7,122,0,224000,40000,1420,1039,55,0,0,0,0,4,0,240,4,1500,64096,23668,941,2147483647,96,1428,3,22000,14400,0,6609978,-1,186247,1687,191,74,890340,4,188,2312982,324000,0,0,134,0,264347,0,0,0,0,443392,ndt-88lvq_1732662732_00000000003C08DF,18.503856,6.3273456145268,9.214122523165253,19.761,0.0,0.0,9.903141,11.348441379230684,20.861,0.0
5976585,19761,739,739,0.630977,1,3,0,0,0,7,122,0,352000,40000,1420,1039,480,210,4,4,0,4,0,312,4,1500,64096,148269,20248,2147483647,270,1428,3,22000,14400,4,17080193,-1,1019787,1781,1208,366,2073200,6,1204,2238496,716000,0,0,931,0,1707067,5680,0,0,0,854016,ndt-88lvq_1732662732_00000000003C08DF,17.907968,12.92962501010338,21.748621582086194,19.761,0.008247422680412371,0.8,9.903141,17.528738197396525,20.179666666666666,0.008247422680412371
5976585,19761,88,739,0.8797,1,0,0,0,0,7,122,0,356000,40000,1420,1039,283,0,0,0,0,4,0,204,20,1500,64096,154754,3408,118,286,1428,3,22000,14400,22,2033906,-1,1870367,1828,1628,468,3035960,7,1624,2234615,968000,0,0,1320,0,2303467,31240,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,17.87692,17.009134932363306,21.023166988746162,19.761,0.0,0.0,9.903141,18.63640730703649,19.761,-0.008247422680412371
5976585,19761,256,512,1.675234,1,0,0,0,0,7,122,0,268000,40000,1420,1039,211,0,0,0,0,0,0,36,0,1500,64096,51394,490,118,212,1428,3,22000,14400,29,5916819,-1,4148047,1875,3167,1140,2330220,8,3163,4826557,1760000,0,0,2924,0,4488847,41180,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,38.612456,19.80880044220688,21.475877399813996,19.761,0.0,0.0,9.903141,26.63237794734029,19.761,0.0
5916830,19761,256,512,1.81508,1,0,0,0,0,7,122,0,260000,40000,1420,1039,209,0,0,0,0,0,0,176,0,1500,64096,48374,432,118,214,1428,3,22000,14400,29,5857661,-1,4906327,1875,3699,1407,2852780,8,3695,4808151,1900000,0,0,3458,0,5244287,41180,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,38.465208,21.624730590387202,23.150847345571545,19.761,0.0,0.0,9.903141,27.74692864531958,19.761,0.0
5940613,19761,256,512,2.282088,1,0,0,0,0,7,122,0,296000,40000,1420,1039,198,0,0,0,0,0,0,292,0,1500,64096,92570,2080,118,200,1428,3,22000,14400,29,5881207,-1,6617427,1922,4893,2010,2435300,9,4889,3199557,2368000,0,0,4663,0,6939767,41180,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,25.596456,23.19779780621957,24.356852145929516,19.761,0.0,0.0,9.903141,24.383701984049697,19.761,0.0
5941798,19761,256,512,2.933167,1,3,0,0,0,7,122,0,284000,40000,1420,1039,197,35,29,29,0,0,0,12,0,1500,64096,80120,1335,118,167,1428,3,22000,14400,58,5882380,-1,9512807,2063,6960,3039,3375340,12,6956,3843307,3020000,0,0,6737,0,9874907,82360,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,30.746456,25.945490318144177,26.955710329483455,19.761,0.1277533039647577,0.9666666666666667,9.903141,27.882552215875876,19.761,0.1277533039647577
6113784,19761,256,512,3.70455,1,0,0,0,0,7,122,0,256000,40000,1420,1039,224,0,0,0,0,0,0,784,0,1500,64096,54510,1785,118,224,1428,3,22000,14400,58,6052646,-1,13447627,2063,9758,4376,3236180,12,9754,5177579,3792000,0,0,9473,0,13848067,82360,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,41.420632,29.04023862547408,29.922900217300345,19.761,0.0,0.0,9.903141,33.46125694759147,19.761,-0.1277533039647577
5533502,19761,256,512,4.481382,1,0,0,0,0,7,122,0,236000,40000,1420,1039,127,0,0,0,0,0,0,740,0,1500,64096,33687,1153,118,238,1428,3,22000,14400,63,5478167,-1,17256067,2110,12348,5663,3399480,13,12344,5131014,4568000,0,0,12155,0,17525867,89460,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,41.048112,30.804902594779914,31.30134409429948,19.761,0.0,0.0,9.903141,34.384786229693134,19.761,0.0
6000707,19761,256,512,4.839864,1,0,0,0,0,7,122,0,268000,40000,1420,1039,254,0,0,0,0,4,0,256,4,1500,64096,64395,597,118,288,1428,3,22000,14400,102,5940700,-1,19033907,2157,13766,6218,2719300,14,13762,5014638,4928000,0,0,13407,0,19539427,144840,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,40.117104,31.46188735881835,32.31118890944043,19.761,0.0,0.0,9.903141,34.630060089419594,19.761,0.0
5805953,19761,256,512,5.441516,1,0,0,0,0,7,122,0,268000,40000,1420,1039,228,0,0,0,0,0,0,184,0,1500,64096,66967,744,118,230,1428,3,22000,14400,129,5747894,-1,21811427,2204,15723,7121,2534700,15,15719,4352922,5528000,0,0,15363,0,22318367,183180,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,34.823376,32.066691708707644,32.82417620383731,19.761,0.0,0.0,9.903141,33.238081304181655,19.761,0.0
5805953,19761,192,512,5.683728,1,3,0,0,0,7,122,0,276000,40000,1420,1039,315,88,5,5,0,0,0,428,0,1500,64096,72704,6211,118,229,1428,3,22000,14400,134,4310920,-1,22724487,2204,16458,7456,2776100,15,16454,3160831,5772000,0,0,16094,0,23362067,190280,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,25.286648,31.9853265321634,32.89441014770587,19.761,0.01557632398753894,0.8333333333333334,9.903141,30.055461559956424,19.761,0.01557632398753894
5802906,19761,256,512,6.077068,1,0,0,0,0,7,122,0,252000,40000,1420,1039,183,0,0,0,0,0,0,344,0,1500,64096,50035,1173,118,208,1428,3,22000,14400,134,5744877,-1,24793427,2251,17783,8091,2172600,16,17779,5357400,6164000,0,0,17463,0,25243567,190280,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,42.8592,32.6386698322283,33.242162174259036,19.761,0.0,0.0,9.903141,36.24667733549578,19.761,-0.01557632398753894
5802906,19761,256,512,6.325233,1,0,0,0,0,7,122,0,248000,40000,1420,1039,199,0,0,0,0,0,0,160,0,1500,64096,46913,910,118,216,1428,3,22000,14400,134,5744877,-1,25920907,2298,18593,8489,2300400,17,18589,5290914,6412000,0,0,18257,0,26393767,190280,0,0,0,1050624,ndt-88lvq_1732662732_00000000003C08DF,42.327312,32.784129217058094,33.392679763733604,19.761,0.0,0.0,9.903141,36.168040326930566,19.761,0.0
